year,month,day,provstate,city,latitude,longitude,primary_attacktype,secondary_attacktype,tertiary_attacktype,primary_target,secondary_target,tertiary_target,target_nationality,primary_group,secondary_group,tertiary_group,nperps,nperpcap,weaptype1,weapsubtype1,weaptype2,weapsubtype2,weaptype3,weapsubtype3,nkill,nwound,nkillter,nwoundte
2016,3,2,Quneitra,Al-Isha,33.126944,35.825796,Bombing/Explosion,NA,NA,Terrorists/Non-State Militia,Private Citizens & Property,NA,Syria,Islamic State of Iraq and the Levant (ISIL),Al-Nusrah Front,Al-Muthana Islamic Movement,NA,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,18,NA,0,0
2016,3,4,Damascus,Damascus,33.55698,36.320559,Bombing/Explosion,NA,NA,Unknown,NA,NA,NA,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,Unknown Explosive Type,NA,NA,NA,NA,0,0,0,0
2016,3,4,Damascus,Damascus,33.502426,36.246794,Bombing/Explosion,NA,NA,Unknown,NA,NA,NA,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,Unknown Explosive Type,NA,NA,NA,NA,0,0,0,0
2016,3,4,Idlib,Murrat al-Numan,35.647983,36.679313,Hostage Taking (Kidnapping),NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,NA,NA,0,0
2016,3,5,Hamah,Unknown,35.255685,37.568217,Unknown,NA,NA,Military,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,39,NA,24,NA
2016,3,6,Aleppo,Aleppo,36.228228,37.169809,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Shamiya Front,Ahrar al-Sham,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,13,40,0,0
2016,3,7,Idlib,Idlib,35.933912,36.633266,Hostage Taking (Kidnapping),Armed Assault,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Firearms,Unknown Gun Type,NA,NA,NA,NA,NA,NA,0,0
2016,3,11,Hamah,Tal al-Sakhar,35.410147,36.502689,Unknown,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Jund al-Aqsa,NA,NA,0,Unknown,NA,NA,NA,NA,NA,4,0,4,0
2016,3,11,Hamah,Mughayr,35.40888,36.48645,Unknown,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Jund al-Aqsa,NA,NA,0,Unknown,NA,NA,NA,NA,NA,4,0,4,0
2016,3,11,Hamah,Hamamiyat,35.378402,36.537826,Unknown,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Jund al-Aqsa,NA,NA,0,Unknown,NA,NA,NA,NA,NA,4,0,4,0
2016,3,11,Hamah,Buraydij,35.386887,36.460986,Unknown,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Jund al-Aqsa,NA,NA,0,Unknown,NA,NA,NA,NA,NA,4,0,4,0
2016,3,11,Hamah,Maan,35.360052,36.79815,Unknown,NA,NA,Military,NA,NA,Syria,Al-Nusrah Front,Jund al-Aqsa,NA,NA,0,Unknown,NA,NA,NA,NA,NA,4,0,4,0
2016,3,11,Aleppo,Al-Eis,35.994562,36.99945,Bombing/Explosion,NA,NA,Unknown,NA,NA,NA,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,0,0,0,0
2016,3,11,Idlib,Murrat al-Numan,35.647987,36.679543,Unarmed Assault,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Melee,Unknown Weapon Type,NA,NA,NA,NA,NA,NA,NA,NA
2016,3,21,Daraa,Tasil,32.832559,35.973164,Unknown,NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,3,0,0,0
2016,4,1,Aleppo,Al-Eis,35.995267,36.997612,Bombing/Explosion,NA,NA,Military,NA,NA,Syria,Al-Nusrah Front,Jund al-Aqsa,Ahrar al-Sham,NA,0,Explosives/Bombs/Dynamite,Vehicle,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,40,NA,16,NA
2016,4,2,Raqqah,Raqqah,35.960488,38.981709,Hostage Taking (Kidnapping),NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,1,0,0,0
2016,4,3,Raqqah,Mansurah,35.833066,38.747991,Hostage Taking (Kidnapping),NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,8,0,0,0
2016,4,4,Deir ez-Zor,Jafrah,35.29576,40.192755,Bombing/Explosion,NA,NA,Unknown,NA,NA,NA,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,NA,NA,2,NA
2016,4,4,Deir ez-Zor,Deir ez-Zor,35.329652,40.135034,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,4,NA,0,0
2016,4,4,Deir ez-Zor,Deir ez-Zor,35.330235,40.136106,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,3,NA,0,0
2016,4,5,Rif Dimashq,Dumayr,33.611455,36.75523,Bombing/Explosion,NA,NA,Military,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,17,NA,5,NA
2016,4,5,Rif Dimashq,Duma district,33.422901,36.685071,Unknown,NA,NA,Military,Utilities,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,5,Aleppo,Kafr Hamra,36.256264,37.088087,Hostage Taking (Kidnapping),NA,NA,Military,NA,NA,Syria,Ahrar al-Sham,Al-Nusrah Front,NA,NA,0,Firearms,Automatic Weapon,NA,NA,NA,NA,NA,NA,0,0
2016,4,6,Rif Dimashq,Dumayr,33.642046,36.690448,Hostage Taking (Kidnapping),NA,NA,Business,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,NA,NA,0,0
2016,4,7,Aleppo,Aleppo,36.235995,37.151724,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Jaysh al-Islam (Syria),Ahrar al-Sham,Free Syrian Army,NA,0,Chemical,Explosive,NA,NA,NA,NA,9,29,0,0
2016,4,12,Aleppo,Aleppo,36.202105,37.13426,Hostage Taking (Kidnapping),NA,NA,Private Citizens & Property,NA,NA,Syria,Syrian Turkmen Brigades,NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,1,0,0,0
2016,4,13,Damascus,Damascus,33.471712,36.301309,Facility/Infrastructure Attack,NA,NA,Other,NA,NA,West Bank and Gaza Strip,Unknown,NA,NA,NA,0,Incendiary,Arson/Fire,NA,NA,NA,NA,0,0,0,0
2016,4,13,Damascus,Damascus,33.471712,36.301309,Facility/Infrastructure Attack,NA,NA,Business,NA,NA,West Bank and Gaza Strip,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Incendiary,Arson/Fire,NA,NA,NA,NA,0,0,0,0
2016,4,13,Damascus,Damascus,33.471712,36.301309,Hostage Taking (Kidnapping),NA,NA,Other,NA,NA,West Bank and Gaza Strip,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Melee,Knife or Other Sharp Object,NA,NA,NA,NA,2,0,0,0
2016,4,14,As Suwayda,Khalkhalah,33.068146,36.531352,Bombing/Explosion,NA,NA,Military,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,4,14,Aleppo,Azaz district,36.586614,37.043348,Hostage Taking (Kidnapping),Facility/Infrastructure Attack,NA,Other,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Incendiary,Arson/Fire,Unknown,NA,NA,NA,1,NA,0,0
2016,4,14,Aleppo,Azaz district,36.586614,37.043348,Hostage Taking (Kidnapping),Facility/Infrastructure Attack,NA,Other,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Incendiary,Arson/Fire,Unknown,NA,NA,NA,1,NA,0,0
2016,4,14,Aleppo,Azaz district,36.586614,37.043348,Hostage Taking (Kidnapping),Facility/Infrastructure Attack,NA,Other,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Incendiary,Arson/Fire,Unknown,NA,NA,NA,NA,NA,0,0
2016,4,14,Aleppo,Aleppo,36.236067,37.151888,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Syrian Turkmen Brigades,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,4,0,0
2016,4,15,Aleppo,Marea,36.482476,37.196892,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,4,15,Unknown,Unknown,NA,NA,Hostage Taking (Kidnapping),NA,NA,Private Citizens & Property,NA,NA,Italy,Unknown,NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,18,Hamah,Khirbat al-Naqus,35.538646,36.299847,Bombing/Explosion,NA,NA,Military,NA,NA,Syria,Jund al-Aqsa,Al-Nusrah Front,NA,NA,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,18,Lattakia,Tibat Abo Ali,35.720624,36.133594,Armed Assault,NA,NA,Military,NA,NA,Syria,Free Syrian Army,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic Weapon,NA,NA,0,0,0,0
2016,4,18,Lattakia,Kinsibba,35.730154,36.166786,Armed Assault,NA,NA,Military,NA,NA,Syria,Free Syrian Army,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic Weapon,NA,NA,0,0,0,0
2016,4,18,Lattakia,Kinsibba,35.743953,36.164229,Armed Assault,NA,NA,Military,NA,NA,Syria,Free Syrian Army,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic Weapon,NA,NA,0,0,0,0
2016,4,18,Lattakia,Nahshaba,35.730504,36.19727,Armed Assault,NA,NA,Military,NA,NA,Syria,Free Syrian Army,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic Weapon,NA,NA,13,NA,0,0
2016,4,18,Lattakia,Unknown,35.745185,36.171954,Armed Assault,NA,NA,Military,NA,NA,Syria,Free Syrian Army,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic Weapon,NA,NA,0,0,0,0
2016,4,18,Lattakia,Al-Haffah district,35.624847,36.136307,Armed Assault,NA,NA,Military,NA,NA,Syria,Free Syrian Army,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic Weapon,NA,NA,0,0,0,0
2016,4,18,Lattakia,Haddadah,35.761303,36.18048,Armed Assault,NA,NA,Military,NA,NA,Syria,Free Syrian Army,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic Weapon,NA,NA,0,0,0,0
2016,4,19,Idlib,Kafrayah,35.598382,36.92727,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,3,0,0,0
2016,4,22,Damascus,Damascus,33.518816,36.283988,Hostage Taking (Kidnapping),Bombing/Explosion,NA,Military,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Unknown,NA,NA,NA,NA,NA,0,0
2016,4,24,Aleppo,Aleppo,36.201796,37.134407,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,10,0,0,0
2016,4,25,Damascus,Diyabiyah,33.446805,36.336213,Bombing/Explosion,NA,NA,Military,Private Citizens & Property,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,1,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,9,20,1,0
2016,4,25,Aleppo,Aleppo,36.211416,37.147255,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,11,0,0
2016,4,25,Aleppo,Aleppo,36.202013,37.103235,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,11,0,0
2016,4,25,Aleppo,Aleppo,36.202105,37.13426,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,11,0,0
2016,4,25,Aleppo,Aleppo,36.205591,37.152921,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,11,0,0
2016,4,25,Aleppo,Aleppo,36.215366,37.099842,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,11,0,0
2016,4,25,Aleppo,Aleppo,36.207151,37.141941,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,11,0,0
2016,4,25,Aleppo,Aleppo,36.202105,37.13426,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,10,0,0
2016,4,25,Aleppo,Aleppo,36.227266,37.143002,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,10,0,0
2016,4,26,Aleppo,Aleppo,36.19997,37.098031,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,6,0,0
2016,4,27,Aleppo,Tall Rifat,36.47224,37.09446,Unknown,NA,NA,Military,NA,NA,Syria,Free Syrian Army,Al-Nusrah Front,NA,NA,0,Unknown,NA,NA,NA,NA,NA,19,NA,19,NA
2016,4,28,Aleppo,Aleppo,36.202488,37.134736,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,14,4,0,0
2016,4,30,Al Hasakah,Qamishli,37.050192,41.216783,Bombing/Explosion,NA,NA,Police,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,1,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,7,5,1,0
2016,5,1,Aleppo,Aleppo,36.229759,37.117612,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Jaysh al-Islam (Syria),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,10,0,0
2016,5,1,Aleppo,Aleppo,36.229759,37.117301,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Jaysh al-Islam (Syria),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,10,0,0
2016,5,1,Aleppo,Aleppo,36.229759,37.117301,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Jaysh al-Islam (Syria),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,10,0,0
2016,5,1,Aleppo,Aleppo,36.202754,37.13429,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,10,0,0
2016,5,1,Aleppo,Aleppo,36.219431,37.167705,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,1,Aleppo,Aleppo,36.192806,37.119153,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,1,Aleppo,Aleppo,36.211478,37.479057,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,2,Homs,Palmyra,34.554427,38.282841,Bombing/Explosion,NA,NA,Military,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,Vehicle,Unknown,NA,NA,NA,16,NA,NA,NA
2016,5,2,Aleppo,Aleppo,36.182841,37.165799,Bombing/Explosion,NA,NA,Terrorists/Non-State Militia,Private Citizens & Property,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,0,NA,0,0
2016,5,3,Aleppo,Aleppo,36.201496,37.130194,Bombing/Explosion,NA,NA,Business,NA,NA,Syria,Al-Nusrah Front,Ahrar al-Sham,Jaysh al-Islam (Syria),NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,3,17,0,0
2016,5,3,Aleppo,Aleppo,36.199993,37.099943,Bombing/Explosion,NA,NA,Government (General),Terrorists/Non-State Militia,NA,Syria,Nur-al-Din al-Zinki Movement,Al-Nusrah Front,NA,NA,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,46,NA,0,0
2016,5,3,Aleppo,Aleppo,36.227281,37.467467,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Ahrar al-Sham,Jaysh al-Islam (Syria),NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,2,8,0,0
2016,5,3,Aleppo,Aleppo,36.202105,37.13426,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Ahrar al-Sham,Jaysh al-Islam (Syria),NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,8,0,0
2016,5,3,Aleppo,Aleppo,36.229335,37.117592,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Ahrar al-Sham,Jaysh al-Islam (Syria),NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,7,0,0
2016,5,3,Aleppo,Aleppo,36.202105,37.13426,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Ahrar al-Sham,Jaysh al-Islam (Syria),NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,7,0,0
2016,5,3,Aleppo,Aleppo,36.213817,37.156722,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Al-Nusrah Front,Ahrar al-Sham,Jaysh al-Islam (Syria),NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,7,0,0
2016,5,4,Aleppo,Aleppo,36.202105,37.13426,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,3,0,0,0
2016,5,5,Homs,Al-Mukharram,34.762303,37.553453,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,Vehicle,NA,NA,NA,NA,5,20,0,0
2016,5,5,Homs,Al-Mukharram,34.762303,37.553453,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,1,0,Explosives/Bombs/Dynamite,Suicide (carried bodily by human being),NA,NA,NA,NA,6,20,1,0
2016,5,5,Aleppo,Khan Tuman,36.1175,37.050833,Bombing/Explosion,Armed Assault,NA,Military,Military,NA,Syria,Al-Nusrah Front,Ajnad al-Sham,Free Syrian Army,NA,0,Explosives/Bombs/Dynamite,Vehicle,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic Weapon,73,21,43,NA
2016,5,5,Aleppo,Aleppo,36.219245,37.168123,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,0,0,0
2016,5,6,Deir ez-Zor,Albu Kamal,34.458463,40.914842,Hostage Taking (Kidnapping),NA,NA,Private Citizens & Property,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Melee,Knife or Other Sharp Object,NA,NA,NA,NA,5,0,0,0
2016,5,7,Aleppo,Aleppo,36.200366,37.093838,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Muslim extremists,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,1,0,0
2016,5,7,Aleppo,Unknown,36.215455,37.494354,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Muslim extremists,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,7,Aleppo,Aleppo,36.160043,37.131758,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Muslim extremists,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,7,Aleppo,Aleppo,36.209258,37.151427,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Muslim extremists,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,7,Aleppo,Aleppo,36.19991,37.096292,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Muslim extremists,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,8,Aleppo,Aleppo,36.202105,37.13426,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,3,15,0,0
2016,5,8,Aleppo,Aleppo,36.219444,37.168889,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,1,10,0,0
2016,5,10,Homs,Huwaysis,34.831745,37.683487,Bombing/Explosion,NA,NA,Military,NA,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,NA,NA,0,0
2016,5,10,Aleppo,Aleppo,36.201234,37.133062,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,10,Aleppo,Aleppo,36.201234,37.133062,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,0,0,0,0
2016,5,12,Aleppo,Aleppo,36.15937,37.131995,Armed Assault,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Firearms,Rifle/Shotgun (non-automatic),NA,NA,NA,NA,2,2,0,0
2016,5,12,Hamah,Zara,34.922347,36.660479,Hostage Taking (Kidnapping),Armed Assault,Facility/Infrastructure Attack,Military,Private Citizens & Property,NA,Syria,Al-Nusrah Front,Free Syrian Army,Northern Homs Countryside Operations Room,NA,0,Firearms,Automatic Weapon,NA,NA,NA,NA,19,NA,0,0
2016,5,12,Aleppo,Aleppo,36.190859,37.127002,Bombing/Explosion,NA,NA,Private Citizens & Property,NA,NA,Syria,Unknown,NA,NA,NA,0,Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,3,10,0,0
2016,5,14,Deir ez-Zor,Deir ez-Zor,35.329944,40.136664,Hostage Taking (Kidnapping),NA,NA,Business,Terrorists/Non-State Militia,NA,Syria,Islamic State of Iraq and the Levant (ISIL),NA,NA,NA,0,Unknown,NA,NA,NA,NA,NA,40,NA,20,NA
